source,sample_id,map_path,preview_path,mixed_path,mode,shape,channel_1,channel_2,channel_3,uses_source_tracks,oracle_route,route_gap,mixed_cer,separated_cer,cleaned_cer,intended_family,logmel_mean,logmel_max,logmel_std,logmel_p90,overlap_proxy_mean,overlap_proxy_max,overlap_proxy_std,overlap_proxy_p90,uncertainty_proxy_mean,uncertainty_proxy_max,uncertainty_proxy_std,uncertainty_proxy_p90,overlap_uncertainty_product
controlled_v2,controlled_route_sensitive_v2_0080,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0080.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0080_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.450979,0.992157,0.153193,0.658824,0.617433,1.0,0.196476,0.823529,0.453401,0.984314,0.182962,0.690196,0.271149
controlled_v2,controlled_route_sensitive_v2_0081,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0081.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0081_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.116056,1.0,0.177822,0.321569,0.35265,1.0,0.233864,0.694118,0.374004,0.952941,0.249652,0.698039,0.126795
controlled_v2,controlled_route_sensitive_v2_0082,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0082.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0082_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.410971,1.0,0.143781,0.6,0.63246,0.996078,0.225959,0.866667,0.449096,0.968627,0.192718,0.698039,0.260099
controlled_v2,controlled_route_sensitive_v2_0083,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0083.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0083_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.205268,1.0,0.150082,0.352941,0.665089,1.0,0.253223,0.94902,0.380775,1.0,0.248599,0.784314,0.205761
controlled_v2,controlled_route_sensitive_v2_0084,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0084.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0084_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.451379,0.972549,0.153687,0.662745,0.550107,0.984314,0.194983,0.780392,0.487224,0.976471,0.184171,0.713726,0.261263
controlled_v2,controlled_route_sensitive_v2_0085,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0085.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0085_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.119108,1.0,0.176567,0.341176,0.435937,0.996078,0.24502,0.835294,0.408195,0.972549,0.232183,0.737255,0.176731
controlled_v2,controlled_route_sensitive_v2_0086,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0086.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0086_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.36589,1.0,0.142471,0.537255,0.710003,0.996078,0.234346,0.921569,0.422181,0.972549,0.192082,0.701961,0.268554
controlled_v2,controlled_route_sensitive_v2_0087,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0087.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0087_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.178719,1.0,0.162056,0.341176,0.612561,1.0,0.287686,0.945098,0.370067,1.0,0.297533,0.827451,0.160561
controlled_v2,controlled_route_sensitive_v2_0088,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0088.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0088_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.446485,1.0,0.135202,0.623529,0.639445,0.94902,0.196779,0.847059,0.508012,0.913725,0.152914,0.717647,0.31156
controlled_v2,controlled_route_sensitive_v2_0089,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0089.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0089_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.110756,1.0,0.169286,0.305882,0.351808,1.0,0.23057,0.752941,0.359115,0.952941,0.230661,0.713726,0.125272
controlled_v2,controlled_route_sensitive_v2_0090,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0090.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0090_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.411271,1.0,0.141172,0.592157,0.740885,0.992157,0.205298,0.909804,0.469976,0.992157,0.188301,0.741176,0.327891
controlled_v2,controlled_route_sensitive_v2_0091,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0091.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0091_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.193983,1.0,0.154957,0.345098,0.564032,1.0,0.289953,0.921569,0.402114,1.0,0.247912,0.756863,0.182287
controlled_v2,controlled_route_sensitive_v2_0092,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0092.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0092_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.445298,0.976471,0.141619,0.631373,0.656127,0.980392,0.201748,0.866667,0.502543,0.909804,0.166854,0.717647,0.318432
controlled_v2,controlled_route_sensitive_v2_0093,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0093.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0093_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.114022,1.0,0.180948,0.32549,0.351547,1.0,0.265902,0.796078,0.39784,1.0,0.261462,0.780392,0.131574
controlled_v2,controlled_route_sensitive_v2_0094,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0094.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0094_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.381935,1.0,0.15159,0.572549,0.697687,0.996078,0.240964,0.909804,0.424295,0.996078,0.213175,0.721569,0.263011
controlled_v2,controlled_route_sensitive_v2_0095,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0095.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0095_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.214647,1.0,0.155168,0.372549,0.629442,1.0,0.255851,0.941176,0.335095,1.0,0.241235,0.701961,0.164762
controlled_v2,controlled_route_sensitive_v2_0096,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0096.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0096_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.45229,1.0,0.153702,0.658824,0.534161,0.972549,0.202301,0.772549,0.542601,0.956863,0.191574,0.788235,0.283682
controlled_v2,controlled_route_sensitive_v2_0097,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0097.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0097_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.096189,1.0,0.183255,0.301961,0.395113,1.0,0.258221,0.8,0.287316,0.988235,0.280364,0.729412,0.116369
controlled_v2,controlled_route_sensitive_v2_0098,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0098.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0098_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.407045,1.0,0.148665,0.603922,0.706648,0.972549,0.216967,0.905882,0.480224,0.94902,0.188529,0.74902,0.323135
controlled_v2,controlled_route_sensitive_v2_0099,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0099.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0099_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.209404,1.0,0.141864,0.34902,0.622917,0.992157,0.251767,0.917647,0.393153,0.929412,0.220707,0.717647,0.209109
controlled_v2,controlled_route_sensitive_v2_0100,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0100.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0100_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.451448,0.952941,0.116851,0.603922,0.602374,0.909804,0.168375,0.792157,0.496063,0.847059,0.130093,0.658824,0.290077
controlled_v2,controlled_route_sensitive_v2_0101,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0101.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0101_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.11155,1.0,0.179605,0.329412,0.364384,1.0,0.236596,0.752941,0.349234,0.941176,0.252347,0.721569,0.130475
controlled_v2,controlled_route_sensitive_v2_0102,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0102.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0102_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.401423,1.0,0.151236,0.596078,0.688557,1.0,0.244665,0.901961,0.488542,0.988235,0.196828,0.741176,0.310552
controlled_v2,controlled_route_sensitive_v2_0103,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0103.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0103_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.209794,1.0,0.146152,0.34902,0.67261,0.996078,0.259738,0.945098,0.346124,0.968627,0.231921,0.686275,0.189216
controlled_v2,controlled_route_sensitive_v2_0104,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0104.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0104_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.442885,1.0,0.156741,0.65098,0.739522,1.0,0.184111,0.909804,0.492785,0.960784,0.205541,0.760784,0.355541
controlled_v2,controlled_route_sensitive_v2_0105,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0105.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0105_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.11219,1.0,0.179914,0.321569,0.333211,1.0,0.253923,0.8,0.43583,0.996078,0.268336,0.811765,0.147257
controlled_v2,controlled_route_sensitive_v2_0106,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0106.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0106_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.41606,1.0,0.145984,0.607843,0.699418,0.984314,0.205505,0.898039,0.478631,0.996078,0.17859,0.713726,0.320277
controlled_v2,controlled_route_sensitive_v2_0107,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0107.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0107_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.201998,1.0,0.154157,0.368627,0.615472,0.988235,0.266066,0.921569,0.313205,1.0,0.250828,0.694118,0.146364
controlled_v2,controlled_route_sensitive_v2_0108,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0108.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0108_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.44191,1.0,0.150529,0.643137,0.682338,0.988235,0.206013,0.87451,0.504672,0.960784,0.192008,0.760784,0.327379
controlled_v2,controlled_route_sensitive_v2_0109,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0109.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0109_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.113931,1.0,0.176623,0.313726,0.407659,1.0,0.220448,0.745098,0.390196,0.945098,0.252199,0.733333,0.16434
controlled_v2,controlled_route_sensitive_v2_0110,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0110.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0110_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.387128,1.0,0.142802,0.568627,0.686029,0.976471,0.222852,0.894118,0.464093,0.945098,0.186736,0.741176,0.297013
controlled_v2,controlled_route_sensitive_v2_0111,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0111.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0111_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.212929,1.0,0.147138,0.356863,0.647473,1.0,0.27049,0.933333,0.365089,1.0,0.253776,0.768627,0.186106
controlled_v2,controlled_route_sensitive_v2_0112,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0112.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0112_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.45177,0.984314,0.150455,0.654902,0.611887,0.992157,0.19278,0.835294,0.484942,0.984314,0.185492,0.752941,0.284438
controlled_v2,controlled_route_sensitive_v2_0113,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0113.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0113_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.110521,1.0,0.172919,0.305882,0.345695,1.0,0.235655,0.694118,0.385493,0.976471,0.250479,0.756863,0.135897
controlled_v2,controlled_route_sensitive_v2_0114,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0114.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0114_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.403233,1.0,0.136564,0.576471,0.726348,1.0,0.226485,0.913725,0.454213,0.968627,0.184614,0.733333,0.305835
controlled_v2,controlled_route_sensitive_v2_0115,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0115.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0115_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.18508,1.0,0.157401,0.345098,0.582828,0.996078,0.284786,0.952941,0.371278,1.0,0.251763,0.756863,0.164964
controlled_v2,controlled_route_sensitive_v2_0116,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0116.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0116_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.451061,0.988235,0.117426,0.603922,0.597947,0.894118,0.175225,0.792157,0.492999,0.913725,0.146403,0.670588,0.284193
controlled_v2,controlled_route_sensitive_v2_0117,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0117.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0117_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,mixed_win_anchor,0.108963,1.0,0.17235,0.298039,0.352773,0.996078,0.250059,0.745098,0.331235,1.0,0.262008,0.72549,0.12652
controlled_v2,controlled_route_sensitive_v2_0118,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0118.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0118_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,separated_win_anchor,0.361124,1.0,0.153681,0.552941,0.679243,1.0,0.229671,0.913725,0.448392,0.996078,0.20731,0.737255,0.279861
controlled_v2,controlled_route_sensitive_v2_0119,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0119.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0119_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,cleaned_win_anchor,0.153684,1.0,0.169394,0.341176,0.552267,1.0,0.291415,0.909804,0.293597,0.988235,0.259425,0.701961,0.106336
controlled_v2,controlled_route_sensitive_v2_0120,resources/audiodepth_v2_maps/controlled_v2/controlled_route_sensitive_v2_0120.npy,,resources/controlled_route_sensitive_v2/audio/controlled_route_sensitive_v2_0120_mixed.wav,deployable_mixed_only,3x128x256,mixed_logmel,mixed_only_overlap_proxy,mixed_only_uncertainty_proxy,False,,,,,,review_needed_anchor,0.452769,0.976471,0.133942,0.631373,0.583655,0.972549,0.185662,0.784314,0.476011,0.898039,0.151682,0.682353,0.270395
