sample_id,benchmark,split,overlap_ratio,overlap_percent,dominance_condition,speaker_a_gain,speaker_b_gain,duration_bucket,duration_sec,interruption_style,sample_rate,mixed_path,spk1_path,spk2_path,source_spk1,source_spk2,random_seed,label_status
audio_depth_stress_v1_0133,audio_depth_stress_v1,train,0.2,20,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0133_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0133_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0133_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_03_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_03_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0134,audio_depth_stress_v1,train,0.3,30,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0134_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0134_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0134_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_04_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_04_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0135,audio_depth_stress_v1,train,0.4,40,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0135_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0135_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0135_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_05_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_05_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0136,audio_depth_stress_v1,test,0.5,50,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0136_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0136_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0136_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_06_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_06_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0137,audio_depth_stress_v1,dev,0.6,60,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0137_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0137_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0137_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_07_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_07_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0138,audio_depth_stress_v1,train,0.7,70,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0138_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0138_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0138_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_08_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_08_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0139,audio_depth_stress_v1,train,0.8,80,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0139_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0139_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0139_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_09_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_09_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0140,audio_depth_stress_v1,train,0.9,90,speaker_b_dominant,0.55,1.0,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0140_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0140_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0140_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_10_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticLightOverlap/SyntheticLightOverlap_test_10_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0141,audio_depth_stress_v1,test,0.0,0,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0141_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0141_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0141_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_01_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_01_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0142,audio_depth_stress_v1,dev,0.1,10,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0142_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0142_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0142_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_02_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_02_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0143,audio_depth_stress_v1,train,0.2,20,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0143_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0143_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0143_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_03_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_03_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0144,audio_depth_stress_v1,train,0.3,30,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0144_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0144_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0144_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_04_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_04_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0145,audio_depth_stress_v1,train,0.4,40,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0145_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0145_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0145_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_05_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_05_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0146,audio_depth_stress_v1,test,0.5,50,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0146_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0146_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0146_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_06_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_06_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0147,audio_depth_stress_v1,dev,0.6,60,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0147_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0147_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0147_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_07_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_07_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0148,audio_depth_stress_v1,train,0.7,70,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0148_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0148_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0148_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_08_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_08_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0149,audio_depth_stress_v1,train,0.8,80,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0149_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0149_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0149_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_09_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_09_spk2.wav,42,needs_route_eval
audio_depth_stress_v1_0150,audio_depth_stress_v1,train,0.9,90,balanced,0.85,0.85,short,6.0,short_backchannel_overlap,16000,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0150_mixed.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0150_spk1.wav,resources/audio_depth_stress_v1/audio/audio_depth_stress_v1_0150_spk2.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_10_spk1.wav,resources/synthetic_overlap_v2/audio/SyntheticMidOverlap/SyntheticMidOverlap_dev_10_spk2.wav,42,needs_route_eval
